t,A_x,A_y,B_x,B_y,C_x,C_y,D_x,D_y,E_x,E_y,F_x,F_y
4.883819E1,,,,,,,,,,,,
4.887152E1,,,,,,,,,,,,
4.890486E1,,,,,,,,,,,,
4.893820E1,,,,,,,,,,,,
4.897153E1,,,,,,,,,,,,
4.900487E1,,,,,,,,,,,,
4.903821E1,,,,,,,,,,,,
4.907154E1,,,,,,,,,,,,
4.910488E1,,,,,,,,,,,,
4.913822E1,,,,,,,,,,,,
4.917155E1,,,,,,,,,,,,
4.920489E1,,,,,,,,,,,,
4.923823E1,,,,,,,,,,,,
4.927156E1,,,,,,,,,,,,
4.930490E1,,,,,,,,,,,,
4.933824E1,,,,,,,,,,,,
4.937157E1,,,,,,,,,,,,
4.940491E1,,,,,,,,,,,,
4.943825E1,,,,,,,,,,,,
4.947158E1,,,,,,,,,,,,
4.950492E1,,,,,,,,,,,,
4.953826E1,,,,,,,,,,,,
4.957159E1,,,,,,,,,,,,
4.960493E1,,,,,,,,,,,,
4.963827E1,,,,,,,,,,,,
4.967160E1,,,,,,,,,,,,
4.970494E1,,,,,,,,,,,,
4.973828E1,,,,,,,,,,,,
4.977161E1,,,,,,,,,,,,
4.980495E1,,,,,,,,,,,,
4.983829E1,,,,,,,,,,,,
4.987162E1,,,,,,,,,,,,
4.990496E1,,,,,,,,,,,,
4.993830E1,,,,,,,,,,,,
4.997163E1,,,,,,,,,,,,
5.000497E1,,,,,,,,,,,,
5.003831E1,,,,,,,,,,,,
5.007164E1,,,,,,,,,,,,
5.010498E1,,,,,,,,,,,,
5.013831E1,,,,,,,,,,,,
5.017165E1,,,,,,,,,,,,
5.020499E1,,,,,,,,,,,,
5.023832E1,,,,,,,,,,,,
5.027166E1,,,,,,,,,,,,
5.030500E1,,,,,,,,,,,,
5.033833E1,,,,,,,,,,,,
5.037167E1,,,,,,,,,,,,
5.040501E1,,,,,,,,,,,,
5.043834E1,,,,,,,,,,,,
5.047168E1,,,,,,,,,,,,
5.050502E1,,,,,,,,,,,,
5.053835E1,,,,,,,,,,,,
5.057169E1,,,,,,,,,,,,
5.060503E1,,,,,,,,,,,,
5.063836E1,,,,,,,,,,,,
5.067170E1,,,,,,,,,,,,
5.070504E1,,,,,,,,,,,,
5.073837E1,,,,,,,,,,,,
5.077171E1,,,,,,,,,,,,
5.080505E1,,,,,,,,,,,,
5.083838E1,,,,,,,,,,,,
5.087172E1,,,,,,,,,,,,
5.090506E1,,,,,,,,,,,,
5.093839E1,,,,,,,,,,,,
5.097173E1,,,,,,,,,,,,
5.100507E1,,,,,,,,,,,,
5.103840E1,,,,,,,,,,,,
5.107174E1,,,,,,,,,,,,
5.110508E1,,,,,,,,,,,,
5.113841E1,,,,,,,,,,,,
5.117175E1,,,,,,,,,,,,
5.120509E1,,,,,,,,,,,,
5.123842E1,,,,,,,,,,,,
5.127176E1,,,,,,,,,,,,
5.130510E1,,,,,,,,,,,,
5.133843E1,,,,,,,,,,,,
5.137177E1,,,,,,,,,,,,
5.140511E1,,,,,,,,,,,,
5.143844E1,,,,,,,,,,,,
5.147178E1,,,,,,,,,,,,
5.150512E1,,,,,,,,,,,,
5.153845E1,,,,,,,,,,,,
5.157179E1,,,,,,,,,,,,
5.160513E1,,,,,,,,,,,,
5.163846E1,,,,,,,,,,,,
5.167180E1,,,,,,,,,,,,
5.170514E1,,,,,,,,,,,,
5.173847E1,,,,,,,,,,,,
5.177181E1,,,,,,,,,,,,
5.180515E1,,,,,,,,,,,,
5.183848E1,,,,,,,,,,,,
5.187182E1,,,,,,,,,,,,
5.190516E1,,,,,,,,,,,,
5.193849E1,,,,,,,,,,,,
5.197183E1,,,,,,,,,,,,
5.200517E1,,,,,,,,,,,,
5.203850E1,,,,,,,,,,,,
5.207184E1,,,,,,,,,,,,
5.210518E1,,,,,,,,,,,,
5.213851E1,,,,,,,,,,,,
5.217185E1,,,,,,,,,,,,
5.220519E1,,,,,,,,,,,-5.040859E-4,1.472984E-3
5.223852E1,,,,,,,,,,,1.451185E-3,1.263683E-3
5.227186E1,,,,,,,,,,,6.830579E-4,1.193778E-3
5.230520E1,,,,,,,,,,,6.830579E-4,1.193778E-3
5.233853E1,,,,,,,,,,,6.830579E-4,1.193778E-3
5.237187E1,,,,,,,,,,,1.835249E-3,1.298636E-3
5.240521E1,,,,,,,,,,,3.790520E-3,1.089335E-3
5.243854E1,,,,,,,,,,,7.631158E-3,1.438860E-3
5.247188E1,,,,,,,,,,,9.900588E-3,2.032639E-3
5.250522E1,,,,,,,,,,,1.499827E-2,1.334831E-3
5.253855E1,,,,,,,,,,,2.156231E-2,1.544960E-3
5.257189E1,,,,,,,,,,,2.892943E-2,1.440931E-3
5.260523E1,,,,,,,,,,,3.629654E-2,1.336902E-3
5.263856E1,,,,,,,,,,,4.443179E-2,1.302778E-3
5.267190E1,,,,,,,,,,,5.339827E-2,1.305442E-3
5.270524E1,,,,,,,,,,,6.438498E-2,9.361729E-4
5.273857E1,,,,,,,,,,,7.448281E-2,1.307492E-3
5.277191E1,,,,,,,,,,,8.761743E-2,1.407526E-3
5.280525E1,,,,,,,,,,,1.019125E-1,7.916869E-4
5.283858E1,,,,,,,,,,,1.164050E-1,1.015299E-3
5.287192E1,,,,,,,,,,,1.320827E-1,2.514590E-4
5.290526E1,,,,,,,,,,,1.475627E-1,1.660246E-3
5.293859E1,,,,,,,,,,,1.637588E-1,1.217416E-3
5.297193E1,,,,,,,,,,,1.840533E-1,8.737413E-4
5.300527E1,,,,,,,,,,,2.010654E-1,1.567263E-3
5.303860E1,,,,,,,,,,,2.196574E-1,2.607410E-3
5.307194E1,,,,,,,,,,,2.393665E-1,9.244745E-4
5.310528E1,,,,,,,,,,,2.621677E-1,1.464880E-3
5.313861E1,,,,,,,,,,,2.854335E-1,1.684871E-3
5.317195E1,,,,,,,,,,,3.102393E-1,1.476272E-4
5.320529E1,,,,,,,,,,,3.379686E-1,6.013338E-4
5.323862E1,,,,,,,,,,,3.621675E-1,1.941166E-3
5.327196E1,,,,,,,,,,,3.886684E-1,7.306802E-4
5.330530E1,,,,,,,,,,,4.165843E-1,1.028884E-3
5.333863E1,,,,,,,,,,,4.443136E-1,1.482591E-3
5.337197E1,,,,,,,,,,,4.722763E-1,1.267581E-3
5.340531E1,,,,,,,,,,,5.006590E-1,2.283508E-4
5.343864E1,,,,,,,,,,,5.364598E-1,1.071644E-3
5.347198E1,,,,,,,,,,,5.673462E-1,9.502308E-4
5.350532E1,,,,,,,,,,,5.952310E-1,1.590578E-3
5.353865E1,,,,,,,,,,,6.301455E-1,8.008162E-4
5.357199E1,,,,,,,,,,,6.687923E-1,2.593063E-3
5.360533E1,,,,,,,,,,,7.014208E-1,3.878404E-4
5.363866E1,,,,,,,,,,,7.367551E-1,6.712135E-4
5.367200E1,,,,,,,,,,,7.761951E-1,1.328236E-3
5.370534E1,,,,,,,,,,,8.113583E-1,1.596040E-3
5.373867E1,,,,,,,,,,,8.494920E-1,1.444227E-3
5.377201E1,,,,,,,,,,,8.913271E-1,2.319212E-3
5.380535E1,,,,,,,,,,,9.340332E-1,1.203614E-3
5.383868E1,,,,,,,,,,,9.735199E-1,1.347423E-3
5.387202E1,,,,,,,,,,,1.016133E0,1.258253E-3
5.390536E1,,,,,,,,,,,1.056677E0,1.153331E-3
5.393869E1,,,,,,,,,,,1.102493E0,1.873182E-3
5.397203E1,,,,,,,,,,,1.150860E0,1.100281E-3
